"Time","Whole","Hokkaido","Aomori","Iwate","Miyagi","Akita","Yamagata","Fukushima","Ibaraki","Tochigi","Gunma","Saitama","Chiba","Tokyo","Kanagawa","Niigata","Toyama","Ishikawa","Fukui","Yamanashi","Nagano","Gifu","Shizuoka","Aichi","Mie","Shiga","Kyoto","Osaka","Hyogo","Nara","Wakayama","Tottori","Shimane","Okayama","Hiroshima","Yamaguchi","Tokushima","Kagawa","Ehime","Kochi","Fukuoka","Saga","Nagasaki","Kumamoto","Oita","Miyazaki","Kagoshima","Okinawa"
85,526.305541402545,20.2184047266431,0.999149003303401,0,4.53639706487249,0.531276104504996,3.33199525443061,2.38737193688254,5.96382050062529,1.77422748451828,9.54728230612445,35.4596720391108,30.7806952337213,162.993203918367,36.842821936584,1.37727765848365,8.18030124674854,10.3039538420177,3.12570655670878,2.09449985787161,3.15093376959398,6.0790479150453,2.16617879827296,11.389047821131,1.82475852746826,3.97562872212399,8.84253027475814,60.6063924149486,22.4667755205005,3.23826133466734,0.992150526908903,0.192689541874595,1.4838733819898,0.359807250577717,11.1141061586206,1.35747495009862,0.0592078341433786,2.3713065637773,1.90239666608053,2.27831205757964,27.3957361316918,0.707575198550024,1.62941298390958,1.52547466482599,1.35070239215411,0.172655692967688,0.276164883023316,6.94888275374265
86,507.35774147306,21.300534171499,0.691324145048136,0,4.5982231986901,0.426570164048158,3.08126441623462,2.34000605041505,5.52180940003865,1.58014962953578,8.69036542087204,34.1488386148919,29.7384399198539,157.215259730918,34.7939247640159,1.48344014782066,8.71927458510579,9.64941164156873,2.9364351612329,1.97240901472781,3.0316072313586,5.23981033193162,1.95818011093658,10.7077193065848,1.98943144165253,4.05202481207175,8.6245843604397,57.7301654332611,20.8897092182265,3.14161292612676,0.965728921136866,0.176614676861226,1.33432916926734,0.383227218902003,11.2023682113158,1.36377043731803,0.0755523965011728,2.48849942935838,1.82231139128567,1.62410760320265,25.7857550743274,0.768171833914636,2.62866038646886,1.591712120219,1.42229896169009,0.0975528367721132,0.32536277024287,7.04919268516819
87,485.498997308801,22.4962031958202,0.334696373656734,0,4.40290487665971,0.266346716290267,2.97579563371927,2.43406335865696,4.79939567699572,1.52212624467962,7.02836071544153,33.1701609828405,28.4436423395642,150.231125481192,32.8828141963946,1.67525074332115,9.0597029998408,9.0857162919018,2.80914626230871,1.8194195700577,2.90005504308126,4.35954919064207,1.71539873421103,10.6006804149195,2.17928461538034,4.22835947583251,8.36483195886228,55.4086546299583,19.4675875048106,3.03794308677141,1.0080191095536,0.157001799602868,1.14001718931302,0.426770528455985,10.4318153962859,1.26774402657236,0.0951367051024816,2.42234233266518,1.65313915063589,1.13942578737274,23.5027474893827,0.83958177580693,3.24654340094149,1.63367430288553,1.53979490943436,0.0587128637507599,0.395680955890025,6.84163327133808
88,467.416109696205,24.2771814074181,0.0797459476563843,0,3.95613129280659,0.145234323032398,2.83287374432765,2.61540008428403,4.19466265444523,1.4929750402836,5.26916655535378,32.1597650382604,27.405463865407,143.767225365592,31.3197754621398,1.83377725623348,9.14743633667329,8.70210663597945,2.72157510124048,1.68193350420561,2.8408430960926,3.60439472633776,1.57335771980673,10.8512038414575,2.34743548681442,4.35675109627327,8.13125016239253,54.6031476371838,18.7872325183282,2.96528847351576,1.07561730534217,0.169947786914699,1.00316367936157,0.472831513804336,9.01939112223969,1.08484413473305,0.117901813110466,2.11506274746541,1.35801538264072,0.941351734806182,21.2871862381249,0.9165214088434,4.03005810571621,1.61011964323821,1.61968185325661,0.013710684967645,0.469848302142474,6.44752186595613
89,456.335434468028,26.3434620849487,0.0479350138462749,0,3.42401649236506,0.0975528367721132,2.47922189019476,2.79173023885643,4.09699941654929,1.49476015119868,4.41770792250969,30.6420622740208,26.5513944309499,139.868999228095,30.8839797377269,2.01320199406497,9.22834147194914,8.70440374778604,2.57531730670103,1.58974761870699,2.65646196356302,2.99971476231279,1.4641061827406,11.1885152673424,2.48921484581663,4.38848697158714,7.69649701519135,54.6640932965519,18.5306964886921,2.90702771453751,1.13246158356608,0.195327038257047,0.862288261277536,0.507520343939443,7.55075677096194,0.839792831581365,0.143291114635223,1.55760521663964,0.994474553076347,0.969781705167774,19.6196333915586,1.02323804605026,4.97259102556016,1.53488178473312,1.59924434822671,0,0.541195972558865,6.05570211466044
90,442.301618827228,27.7052529327781,0.0613875833290133,0,2.8013622213294,0.0587128637507599,2.04831326102166,2.87447992152225,4.01665208283395,1.44263462020919,4.06353563937444,28.7264953138588,24.9185884344074,136.216649330377,30.244488089043,2.06222964908975,9.57065840379461,8.61256211451672,2.38696035798391,1.47560585036135,2.32933494038841,2.34429505242082,1.35068301262337,11.2532829295701,2.5086634441229,4.14021360801025,7.43704868150226,54.3004184537234,18.0594668088002,2.74012046948971,1.16446946845351,0.215267445337769,0.68900179358881,0.500982083160755,5.79081491219833,0.649784288275887,0.169947786914699,1.00191519891681,0.79904319469225,1.01785945622898,18.2204218164286,1.15063107961349,6.06514719680724,1.43547234410921,1.43534879483813,0,0.598915248833428,5.64650064859734
91,418.392362688566,28.4225261360232,0.0781618306102935,0,2.07029360352121,0.013710684967645,1.59259292308918,2.74637959081351,3.69276686445751,1.32990538654909,3.54250581413141,25.7908176707563,22.091355042543,131.021973015769,28.3852025727511,2.00970387722973,9.89427230658775,8.32073155453099,2.10199230446399,1.28417062716615,2.09617760967545,1.7747601594715,1.33607698654458,11.0073062079438,2.33931572465504,3.70787366515542,7.31337680490246,52.1118990679943,16.9629317922128,2.5519326627526,1.18278539640731,0.223670220121321,0.555197118591877,0.463801356470704,3.99410022351939,0.467346501620965,0.195327038257047,0.781143569507304,0.70268461092838,1.0195598972523,16.363553645175,1.25628630537241,7.30442263595838,1.31305297445759,1.16263636735583,0,0.627469983224714,5.18861235707723
92,392.049372741897,28.4341872655391,0.0988615391191091,0,1.44051121302546,0,1.24795185434172,2.38407868125382,3.28532639694845,1.20706794809021,3.00636545992638,22.4017404123758,19.0392823748503,125.898965751725,25.9512515174121,1.96001652680297,10.0981142760914,7.81625859003966,1.90180707510334,1.01895178416503,1.93995076676798,1.47688805370985,1.38121197157532,10.4922526022597,2.0194380834728,3.40355993774804,7.0899616870934,48.9453576277732,15.4203691318756,2.40174679323809,1.17883770410739,0.212674112238122,0.516820965894827,0.424367654823021,3.16899173524526,0.303614419289421,0.215267445337769,0.673478826126356,0.60014719328145,0.999339799414307,14.6090381624102,1.44490716194288,8.68266549723979,1.22535789710028,0.871992029915722,0,0.607704602656415,4.55269221254997
93,366.356814354212,28.4315133729674,0.124086121761895,0,0.831257668750073,0,1.03561426393674,1.83817490339124,2.83296609682104,1.08466442178732,2.7650021827235,19.8387634873286,16.6477232312892,119.122522650666,23.6987238380227,1.83687608044976,10.1482150298848,7.19680586651137,1.70841894533252,0.750343303009732,1.93236981710011,1.34799261817042,1.42234093801532,9.79589894102499,1.58929737227161,3.03662679089396,6.73757858839113,45.485505361497,14.080860697488,2.28602354340213,1.21444966578493,0.174264991138924,0.509583458496962,0.369077148242379,2.77163318808123,0.202327535297698,0.223670220121321,0.535744401025268,0.474933459128312,0.949531515971485,13.2210504335547,1.65257837389029,10.1987294836024,1.14208371121365,0.701778994302914,0,0.52280058330081,3.8864110581703
94,341.63245987452,28.3977744238836,0.154351148173567,0,0.514526071937172,0,0.807255126617286,1.39668776766871,2.58039138709312,0.963890691841007,2.57343221640528,17.9240763152758,14.8033846062009,111.290315740727,22.1091107082132,1.67597470800673,9.89333791926416,6.6556133885952,1.4588737375032,0.549093481855221,1.87294627749325,1.28639808870036,1.48562420314301,8.95115990618213,1.19395264342887,2.6660294057179,6.32074071939991,41.1356650487881,13.2148991157728,2.07874688105618,1.27628432674807,0.105660811490967,0.510884010742098,0.324034361809988,2.43131116069754,0.197927033292718,0.212674112238122,0.378524649001983,0.299210652126753,0.839093869907368,12.1544910450886,1.87835049172924,11.7921660117408,0.98871045103082,0.665512606422363,0,0.378524649001983,3.24484790250651
95,321.828704742802,28.6025856272293,0.18995637393339,0,0.361749461426815,0,0.629236288205887,1.03108179820934,2.36434783054356,0.830436169555134,2.30298847743196,16.5265045823148,13.232254638197,106.014117610994,21.3675835259364,1.65422947140152,9.43061957527045,6.47096535086232,1.11267101808934,0.455798913518298,1.74498335191577,1.16895394875019,1.52444173981935,7.90644029510138,0.956220015035132,2.55305582479789,5.99481806711964,36.1562776116405,12.6800091326516,1.81949403404707,1.34822413682524,0.0258876354489152,0.545340213108591,0.315327932615566,2.04960190862952,0.211651116391762,0.174264991138924,0.240039214608865,0.170626803592173,0.70616717378859,11.2383820125281,2.10643521447661,13.3116333179254,0.806528770164614,0.618817776164768,0,0.240039214608865,2.63791657678726
96,308.265002415731,29.2430481323818,0.23077780415876,0,0.318425688754217,0,0.491996668867769,0.890980099556893,2.07528202034229,0.632710783157827,2.08320639148998,16.0842084644778,11.7005453843406,103.658204391409,21.4447217435618,1.75498505983226,8.80278063050446,6.32315810198057,0.737733305918786,0.418706483173783,1.49415283600221,0.963010969250247,1.54819831663538,6.93102360010931,0.765470198258282,2.44649405345104,5.80616787374199,31.6874525782483,12.2063554976486,1.49420726877381,1.41290674084369,0,0.592218139733955,0.34489336502424,1.79928927858042,0.217045946220762,0.105660811490967,0.118604629215424,0.0879652779715265,0.552219402667967,10.6113070581503,2.29799991123408,14.4802218912119,0.647927403174992,0.488492883592794,0,0.118604629215424,2.15564070137424
97,294.565118154776,29.801337354764,0.27595375001416,0,0.322997086981145,0,0.378914539637355,0.89174675207001,1.73869121188519,0.428984788189493,1.80927811279581,15.8481967338648,10.3159201118573,101.793442555686,21.5681435527487,1.80511633899641,7.71097561041408,5.9910091645274,0.456748031191337,0.397596085046097,1.27158743742447,0.706864442664265,1.505754021212,5.84656948780269,0.546986165693909,2.16002291115183,5.59847820709295,27.9775385834886,11.287968345611,1.11864848386517,1.42450284027786,0,0.664712681126347,0.379711939574705,1.72203725350171,0.213172919863621,0.0258876354489152,0.0258876354489152,0.0405737680109209,0.480268380235065,10.0608247076356,2.431119630056,14.9246211749701,0.553105360925564,0.277095846451874,0,0.0258876354489152,1.76023887912407
98,277.874877644881,29.7337048268478,0.33456739600444,0,0.35231974338875,0,0.339175281423663,0.942399361720564,1.42125512852215,0.310566667908269,1.44481008138208,15.2212602869992,8.9943626376112,98.8407054317712,20.884430614718,1.7511458159752,6.74431202821747,5.52499851629357,0.357797469981715,0.367988844484282,1.0559810222007,0.421435323921433,1.39491350587967,4.62984930070898,0.360228404227999,1.64334925690652,5.38382772818207,25.7741844521046,10.0723486163439,0.9604275706688,1.37491711518981,0,0.737955719991327,0.397549468179964,1.67445411911119,0.241125742004349,0,0,0.0341705863069319,0.452745326404795,9.09118251438972,2.42114489301144,14.1873699565979,0.480885369455595,0.0647190886222881,0,0,1.45431243122123
99,256.270562530825,29.3376979810913,0.38340900147058,0,0.386024812319074,0,0.312013718805991,0.99440193902253,1.18518996273673,0.260568612230161,1.14725176740853,13.6770544454994,7.64318433294857,94.1680155989031,19.412550345362,1.65098812944986,5.91950491311244,4.80469902556821,0.295298146185895,0.345321272437666,0.825088101368807,0.219419085590081,1.35021782735941,3.49832784835365,0.205496722441828,0.967689840856562,4.98043940247484,24.5628581702051,8.54971374861191,0.953427833094683,1.24405428066995,0,0.782056343422367,0.396601317442511,1.63699632575567,0.286001053920368,0,0,0.0419237418282398,0.391349283637806,7.88492273999297,2.17383063266721,11.7986264234735,0.408117450310536,0,0,0,1.1902303527948
100,231.033268295754,28.2218734300771,0.424862319821499,0,0.401661083926719,0,0.290661731152098,1.02148207631456,0.947674176882075,0.23271385189357,0.884279899976862,11.7791009330657,6.3961085260439,87.4490546800335,17.7187778888813,1.48959527469918,4.99203198918926,4.35645125069492,0.223536527039467,0.3488122106555,0.602444095893305,0.0951695028933876,1.30786844571992,2.6237939529454,0.0887476718809208,0.518298298861528,4.75256524289455,23.262186109025,6.7803778673601,0.983279488309194,1.04134393895227,0,0.772736170101987,0.341951244712058,1.63740147564687,0.332886773623177,0,0,0.0509456049476654,0.311504405079011,6.77623930669703,1.68693218243077,8.56921816118527,0.315536559008591,0,0,0,1.00316394723838
101,208.553398101282,27.1591801947443,0.44898570531218,0,0.386642897240095,0,0.270941420209717,1.01234178288033,0.76768936851793,0.214487664703615,0.698652056694819,10.3145389284754,5.69629066137769,80.7234542694415,16.6868867613874,1.27737953341466,4.15807705756117,4.12287514683848,0.173067944282977,0.357974434713703,0.47330213780728,0.0611875093614913,1.20525040870355,2.0988585044887,0.0221119489728611,0.393023424676596,4.69127315540693,21.9729877087197,5.54714669604347,1.00971330361366,0.763890982284375,0,0.679439582904714,0.234964250674108,1.60110378645645,0.37830839649361,0,0,0.0611875093614913,0.240058922294678,5.7611344110613,1.0216902655112,4.74905001159243,0.228703305490721,0,0,0,0.889546051566346
102,192.038414530118,26.2417887069043,0.441563715999262,0,0.329613493310742,0,0.264165302801142,0.968617109309277,0.665611271258552,0.153780790455611,0.573991817155224,9.58067427796436,5.17166758583439,76.6166788627568,16.2756164389512,1.05875737718625,3.70006714806063,3.78927442266094,0.116749050560908,0.357413189051971,0.486503193498339,0.0724181210179276,1.02790144277176,1.95701210686219,0,0.351696792186465,4.48385967279485,20.6461896394315,4.84412673036019,0.996851004268861,0.506276019969733,0,0.477822012183935,0.161153313747736,1.50437455968389,0.416905286606089,0,0,0.0792714372000055,0.15065611932064,4.69321010100453,0.713186204076504,1.26038109145308,0.154722865331627,0,0,0,0.747866256126766
103,183.010329672944,25.2458207491024,0.384717613979131,0,0.255909926084153,0,0.262256832324455,0.95232505835584,0.619691354360348,0.112448912337988,0.397214305341399,9.33738965375914,4.72514483492746,75.612376002703,16.4615841851715,0.86958648937788,3.52996498313124,3.3287920708985,0.0666357229080597,0.371486220822171,0.583638778360102,0.0841056644403229,0.837983525401986,1.90640118062962,0,0.328903648480838,4.08525783460343,19.2720131026579,4.54279608056568,0.937413542906275,0.374751400259788,0,0.239189183239827,0.135013094748823,1.39274869969,0.44167328926232,0,0,0.116945895075289,0.0946371015880465,3.75798900196116,0.723176557010093,0,0.0706754467286625,0,0,0,0.551671729749328
104,175.550295561368,23.4893103964495,0.26394285952528,0,0.15538339478898,0,0.233690945514034,0.958573356319216,0.610090845396336,0.116723489572265,0.161505349811971,9.38540479185784,4.24809620991246,75.4426102665731,16.811464507964,0.710674814034512,3.31614805796463,2.91761621370206,0.0221119489728611,0.388173752264479,0.673897465446793,0.095243165513588,0.627409381466528,1.75643146032327,0,0.29817540853163,3.51262922582333,17.3051929358877,4.46386600045743,0.845068730935704,0.307349054413566,0,0.117355114486449,0.116396526465431,1.21918548904929,0.448011814794259,0,0,0.353247980846187,0.0666357229080597,2.99155308102115,0.715707039151453,0,0.0324436502156044,0,0,0,0.372975113007156
105,165.126648340934,20.8762452654532,0.117281451866249,0,0.0442238979457221,0,0.172853336321244,0.92082569200585,0.579005372164942,0.15887158901824,0.0680408255435693,9.5526420973255,3.83015847288811,73.9806036550213,16.727436404128,0.529811855835592,2.88094400524233,2.67786230340054,0,0.389733332003328,0.757320236241866,0.104094285500828,0.424489071693348,1.53125419868351,0,0.235763888048805,3.18903051439472,14.7322635134367,4.33220353362747,0.715860096661438,0.246020458832488,0,0.104094285500828,0.0831062992879191,1.06947443039195,0.46743265578836,0,0,0.445613477051794,0.0221119489728611,2.3081904839415,0.629157578434889,0,0.039542930799551,0,0,0,0.183084897479491
106,153.730738980705,18.5215437635121,0.0611875093614913,0,0,0,0.117355114486449,0.83738450818032,0.529650609124097,0.204487722517718,0.0803939954042875,9.38111154790543,3.40900548012898,71.5978357490441,15.8811738591584,0.446274061083663,2.36040248958991,2.64461474078309,0,0.387113868993654,0.818927331104427,0.107832852408261,0.241878347826717,1.34307425479031,0,0.21759150335407,3.08507556789043,12.1487979380823,4.19183012510843,0.587106195724594,0.176174284847134,0,0.107832852408261,0.0742834799224864,0.925707465318923,0.487550039090731,0,0,0.536408772257181,0,1.60498760591754,0.501677691331774,0,0.0478319311395461,0,0,0,0.0666357229080597
107,142.723232281124,16.639440811919,0.0724181210179276,0,0,0,0.104094285500828,0.764521691761762,0.480128458349987,0.243348343099948,0.0997032288545984,9.18895867961269,3.13598002948764,67.2425737732802,14.9477629524015,0.444494308238425,1.96981481756701,2.69902032242119,0,0.378312020116177,0.834833184489046,0.102053461817996,0.110272057375539,1.22382520020299,0,0.239662945954889,2.98258825842657,10.4108164822101,4.10365923154145,0.467988190847964,0.0971269955116028,0,0.102053461817996,0.0897683099914967,0.721409710279064,0.467538771455314,0,0,0.655470652816699,0,1.18819559057011,0.435961323437886,0,0.0573246597758923,0,0,0,0.0221119489728611
108,125.997461013612,14.3979021907743,0.0841056644403229,0,0,0,0.107832852408261,0.686957512796813,0.378673034611045,0.287024717100243,0.113262668193769,8.94768875296852,2.87819283591034,57.2864039414152,13.5408097472878,0.394168685297141,1.61143034812784,2.55877334408191,0,0.321708735839557,0.769286329347083,0.0801842340163185,0.0489641936976716,1.19720981546594,0,0.258508114543354,2.80193382076973,9.5209179665123,3.89224147873255,0.42095200924695,0.0648873004312087,0,0.0801842340163185,0.107451743828246,0.544306264546768,0.380713858293877,0,0,0.76269967899778,0,1.01550947740878,0.388666649475112,0,0.0679088130286947,0,0,0,0
109,104.9668739782,12.1673127049109,0.095243165513588,0,0,0,0.102053461817996,0.565100207491981,0.262421929850633,0.33464557815959,0.124907379378607,8.06407566698325,2.54533827105995,44.524831849189,11.8658979870314,0.368329409918667,1.22535146129597,2.21990010204613,0,0.24057039030389,0.622340931550688,0.0333666292833961,0.0180195026801807,1.16474840598522,0,0.25368730273414,2.5029401962332,8.74060286838645,3.47037326631102,0.408445745734768,0.0790858615991019,0,0.0333666292833961,0.127085669390086,0.380290812908595,0.290070548242575,0,0,0.863363593556677,0,0.879372428908506,0.314480282209674,0,0.0792537382505404,0,0,0,0
110,89.3043355468703,10.7584426602808,0.104094285500828,0,0,0,0.0801842340163185,0.400650188312907,0.146917492583111,0.390561895392091,0.131866581710365,7.28302851907199,2.30225425729064,35.0044236411984,10.8547777587657,0.40037325535297,1.0215027003012,1.875655909038,0,0.184563274740777,0.510791523317734,0,0.0208130938777791,1.03476764232333,0,0.217705246756605,2.30119069364605,8.13097253284437,2.95997202458061,0.393234337977625,0.0956638622790922,0,0,0.147988646012354,0.163870387761274,0.21560432511771,0,0,1.01055490166435,0,0.8620499227775,0.209195766141446,0,0.0906639862364618,0,0,0,0
111,79.5717665109896,9.93018727411706,0.107832852408261,0,0,0,0.0333666292833961,0.283081344203335,0.0333666292833961,0.439338629946501,0.129797916652469,7.01264607207671,2.19015637193766,28.4943685381211,10.5359258997107,0.413169902979615,0.956555551306473,1.68349083588809,0,0.178665565677069,0.434787880937962,0,0.0240337293021042,0.911404814191139,0,0.13298386696201,2.15416741817655,7.75350751876192,2.61578383312857,0.387053546697911,0.114649319551785,0,0,0.168752461397715,0.0352748354969689,0.113550863299715,0,0,1.21464500342726,0,0.880851362448702,0.107526395248531,0,0.10084364836902,0,0,0,0
112,72.8827684004251,9.30266027013139,0.102053461817996,0,0,0,0,0.221056239527084,0,0.480106714828902,0.112201021642638,6.39911442076033,2.10248032931943,23.9763676183108,10.679886178104,0.391065805887722,0.851687755684207,1.62075332279107,0,0.215446310543766,0.357651885090379,0,0.0277444548344729,0.827716814476302,0,0.0764735312484022,1.87401180282418,7.57618865505286,2.41778209117837,0.323678307682658,0.135817626057389,0,0,0.18675911447791,0.0408935144142982,0.0333666292833961,0,0,1.44854053343319,0,0.905979231162458,0.0877793836321275,0,0.10750537622737,0,0,0,0
113,68.1968781330553,8.66220146875458,0.0801842340163185,0,0,0,0,0.140042515808047,0,0.502364142811101,0.0702981335374909,5.70181832608809,1.8826593195403,21.528803972259,10.9555509098011,0.360610155903481,0.791118024598797,1.51015071742976,0,0.261584603463835,0.299480488074906,0,0.0320167876263197,0.80892342168964,0,0.0881676297346298,1.56015110918898,7.19313196690029,2.18434965477896,0.229329840666679,0.158507476501081,0,0,0.197339872761112,0.0473634192207578,0,0,0,1.71660439908605,0,1.02435779533847,0.103091860950911,0,0.106675886524651,0,0,0,0
114,64.5828330478743,8.20079109168191,0.0333666292833961,0,0,0,0,0.091246589256333,0,0.489718693040806,0.042579321922101,4.91610340435548,1.67794631139991,20.113364768487,11.3870003484832,0.320461603552287,0.772614434449532,1.30934297692503,0,0.303671309863217,0.215277204776191,0,0.0369315042540947,0.869759025508136,0,0.101500493608128,1.22796840728039,6.50305704341735,1.97736780063055,0.149510565521441,0.181327972472924,0,0,0.192090237625353,0.0547977500656531,0,0,0,2.00043593148419,0,1.20351880469333,0.11983623458007,0,0.091246589256333,0,0,0,0
115,60.1841250294907,7.5760214587997,0,0,0,0,0,0.0457397629610799,0,0.463857246299183,0.0490613398695027,3.81523793766815,1.58604420982225,18.3322925186407,11.8882181808881,0.190881573786255,0.695918587227902,1.18005145698136,0,0.337687106419589,0.1465834113301,0,0.042579321922101,0.86300293442806,0,0.116635607782816,0.984018437949496,5.81841587367815,1.69000550468795,0.102082348726283,0.201687296738041,0,0,0.15324513918845,0.0633178390883145,0,0,0,2.29097566581612,0,1.36743868381015,0.13738582201975,0,0.0457397629610799,0,0,0,0
116,53.8294220538887,6.46508482708879,0,0,0,0,0,0,0,0.471931120192217,0.0564890155649528,2.79136184096785,1.5354628488309,15.696505391172,12.1690653305473,0.0614453021344296,0.560879915145607,1.14115122499442,0,0.363175314962318,0.10750537622737,0,0.0490613398695027,0.782653008906727,0,0.133714203050712,0.804488191359281,4.76029973744842,1.22921792886636,0.0581418484439632,0.21501075245474,0,0,0.106675886524651,0.0730496706088767,0,0,0,2.56054427652566,0,1.48200176872965,0.154505933272036,0,0,0,0,0,0
117,48.6405449400299,5.45041629903668,0,0,0,0,0,0,0,0.521580518615556,0.0649832876686447,2.37117445132562,1.51146177857362,13.7100001231405,12.0144062455815,0.0700695343340604,0.463252156963698,1.10160881831531,0,0.369350958359509,0.106675886524651,0,0.0564890155649528,0.715420007437127,0,0.152820804111226,0.635052570694993,3.71836609503526,0.770029199199966,0.0141961614953099,0.213351773049301,0,0,0.091246589256333,0.0841170087592502,0,0,0,2.75974433182858,0,1.5057806467965,0.168950678361799,0,0,0,0,0,0
118,45.9179289072051,5.18811346408501,0,0,0,0,0,0,0,0.557797453753114,0.0746721600506792,2.43531228638014,1.43182508553847,12.3930834091133,11.7150942632938,0.0794448794553905,0.483651445851163,0.927341016720349,0,0.333928400618031,0.091246589256333,0,0.0649832876686447,0.667986663834127,0,0.173915205128566,0.579167619777352,3.18550867572936,0.598943821711176,0.0162514870965127,0.182493178512666,0,0,0.0457397629610799,0.0966283500566464,0,0,0,2.80198034272938,0,1.61607463702514,0.176745420858711,0,0,0,0,0,0
119,42.5485994295533,5.09977978607945,0,0,0,0,0,0,0,0.560856572510865,0.0856854866944546,2.50346647437789,1.4235434672951,10.9361303313545,11.0946174251028,0.0892918483891885,0.461427019734631,0.761350218227223,0,0.271555530471555,0.0457397629610799,0,0.0746721600506792,0.593132379355878,0,0.19668705211197,0.380881527625303,2.75988235887851,0.545515726568213,0.0186066160132675,0.0914795259221598,0,0,0,0.11065203066359,0,0,0,2.52919166756931,0,1.74376299288399,0.170691468711723,0,0,0,0,0,0
120,37.58715774047,4.94652156551537,0,0,0,0,0,0,0,0.552252042843384,0.0981445122795893,2.42131687048065,1.43515890724518,9.48450591655343,9.9288948501418,0.0988826279867077,0.411924095569975,0.75563720908721,0,0.258265890304522,0,0,0.0856854866944546,0.55191862952558,0,0.220197678167336,0.136986352217413,1.98452407356481,0.417190581297068,0.021305967642736,0,0,0,0,0.126166715238679,0,0,0,1.66297967339419,0,1.85366648336967,0.135031611350268,0,0,0,0,0,0
121,33.9485910034958,5.03507901298895,0,0,0,0,0,0,0,0.558378721824049,0.112141060912552,2.15615129164007,1.47309620542433,8.55378781227018,8.73597593084269,0.106141808268634,0.349251912819648,0.800446549831925,0,0.294354634889295,0,0.00814552946564084,0.0981445122795893,0.448337287405882,0,0.241723646400502,0.0457397629610799,1.44071949297848,0.30009490607684,0.0244007913391151,0,0,0,0,0.142954133292204,0,0,0,0.784559805665896,0,2.14008356593158,0.0988826279867077,0,0,0,0,0,0
122,33.2010453083984,5.23628786314723,0,0,0,0,0,0,0,0.547464578208653,0.127694578571346,2.00150203977186,1.39446284923895,8.16770958598607,8.17911774240777,0.0992100252194362,0.284725505047011,0.881539606933804,0,0.341946479403465,0,0.0097591290102802,0.120286590378193,0.380317313814105,0,0.247423360066562,0,1.4115373613489,0.246669749554828,0.0279503242673909,0,0,0,0,0.160327930121137,0,0,0,0.778059145478735,0,2.45091174215401,0.106141808268634,0,0,0,0,0,0
123,29.8611666891636,4.32043587842716,0,0,0,0,0,0,0,0.393522574442117,0.144655689827936,1.6224371329733,0.668473261412488,8.05371771784605,7.23014003936347,0,0.296975281192852,0.860706605461762,0,0.385283328363722,0,0.0116824621668987,0.137453707581626,0.277734846207844,0,0.147459724335391,0,1.23783555902634,0.055363841438748,0.0320232017914396,0,0,0,0,0.176211342602695,0,0,0,0.850037601344649,0,2.85980686813767,0.0992100252194362,0,0,0,0,0,0
124,29.1809404629525,4.58844927080669,0,0,0,0,0,0,0,0.437362121779109,0.162453659743726,1.33799606924564,0.717811162152637,7.67639688639911,6.76680341846075,0,0.212283616537268,0.845647267605083,0,0.427914168074285,0,0.0139715026767403,0.156338151994835,0.0995926244104026,0,0.055363841438748,0,1.27222706618923,0.0635710317570182,0.0366992101451598,0,0,0,0,0.186800434140468,0,0,0,0.805271221806143,0,3.31798773758945,0,0,0,0,0,0,0
125,29.9904276774985,5.0100765119705,0,0,0,0,0,0,0,0.465338291254181,0.195499101986891,1.22919278974498,0.57133048074588,8.1430371344414,6.50057069183511,0,0.198420050438872,0.829370101731732,0,0.454161082428875,0,0.0166909795411077,0.184570691886107,0.11525198771143,0,0.0635710317570182,0,1.38297887572716,0.0730662347869753,0.0420715265784918,0,0,0,0,0.0990509773994687,0,0,0,0.666652752222884,0,3.74952638330943,0,0,0,0,0,0,0
126,31.0862576666976,5.49619488155262,0,0,0,0,0,0,0,0.38354846273656,0.202832393209257,1.09939582064486,0.606027938344634,8.28753223105949,6.77267583588313,0,0,0.873924705056657,0,0.370749708105872,0,0.0199151296246415,0.205658151606997,0.141608407752062,0,0.0730662347869753,0.00814552946564084,1.32471986338281,0.08410410996926,0.0482496991159552,0,0,0,0,0.110565090153606,0,0,0,0.637244570551453,0,4.3400989036951,0,0,0,0,0,0,0
127,29.9484004056495,5.64587180771448,0,0,0,0,0,0,0,0.281906211820532,0.120418487458078,0.847833320352978,0.341992549362192,8.94388987800774,5.64198124718717,0,0,0.64057503641579,0,0.206911750518661,0,0.0237281608319517,0.214911726980236,0.164449081426082,0,0.08410410996926,0.0097591290102802,0.779949010014699,0.0970535631242808,0.055363841438748,0,0,0,0,0.120113310945374,0,0,0,0.695347436310036,0,5.03224074676095,0,0,0,0,0,0,0
128,30.134837712346,5.83675190155267,0,0,0,0,0,0,0,0.096794395618927,0.140537707280472,0.61306828405564,0.282054935000959,9.55292775412819,4.93673054187235,0,0,0.669654387383883,0,0.239104518258281,0,0.028224146462789,0.134753226632973,0.191226692242731,0,0.0970535631242808,0.0116824621668987,0.559207442115331,0.112594701926991,0.0635710317570182,0,0,0,0,0.115901004760544,0,0,0,0.641978951320066,0,5.81102006468504,0,0,0,0,0,0,0
